db_source,timestamp_utc,asset,leaf_id,direction,wr_reported,n_reported,open,high,low,close,rsi_5,stoch_k_v2,stoch_d_v2,bb_upper,bb_middle,bb_lower,bb_width_bps,ma6,ma14,ma_trend_bps,close_to_lower,close_to_upper,schaff_value,stc_zone,bb_position,stc_stoch_diff,stoch_kd_diff,exit_2m,pnl_2m,win_2m
trading_data.db,2026-04-25T12:10:00.000Z,EURHUF_otc,L16,CALL,0.686000,86,354.711000,354.891000,353.812000,354.019000,0,9.227264,10.304994,358.176859,356.383850,354.590841,100.622374,355.719500,356.145857,-11.971419,-16.045636,116.668010,55.132633,neutral,-0.159464,45.905369,-1.077730,354.629000,460,1
trading_data.db,2026-04-25T12:27:00.000Z,EURHUF_otc,L41,PUT,0.760000,50,358.390000,358.467000,356.970000,357.202000,14.804917,23.116788,52.874454,360.955571,356.955400,352.955229,224.127200,359.239500,357.847714,38.893240,118.972026,105.155174,99.374613,overbought,0.530824,76.257826,-29.757666,356.763000,460,1
trading_data.db,2026-04-25T12:28:00.000Z,EURHUF_otc,L41,PUT,0.760000,50,357.233000,357.407000,356.052000,356.070000,4.445919,3.591031,26.582559,360.952397,356.978850,353.005303,222.620844,358.611833,357.863500,20.911139,85.850930,136.769913,98.368800,overbought,0.385637,94.777769,-22.991528,356.361000,-500,0
trading_data.db,2026-04-25T12:34:00.000Z,EURHUF_otc,L65,PUT,0.637800,323,357.834000,358.529000,357.539000,357.936000,73.131749,72.377158,45.652450,360.615697,357.578450,354.541203,169.878660,356.913333,358.002429,-30.421448,94.938535,74.940126,55.627245,neutral,0.558861,-16.749913,26.724708,356.396000,460,1
trading_data.db,2026-04-25T13:47:00.000Z,EURHUF_otc,L65,PUT,0.637800,323,353.022000,353.955000,352.790000,353.955000,56.938961,57.392230,28.601895,355.010091,353.585200,352.160309,80.596769,352.868000,353.284000,-11.775229,50.756967,29.839802,89.817349,overbought,0.629764,32.425118,28.790336,353.670000,460,1
trading_data.db,2026-04-25T13:58:00.000Z,EURHUF_otc,L16,CALL,0.686000,86,350.496000,350.688000,349.526000,349.762000,1.881720,4.162302,5.598357,354.939905,352.582600,350.225295,133.716469,351.194500,352.350143,-32.798138,-13.140041,146.856510,34.615316,neutral,-0.098268,30.453014,-1.436055,349.418000,-500,0
trading_data.db,2026-04-25T15:59:00.000Z,EURHUF_otc,L65,PUT,0.637800,323,364.372000,365.167000,364.033000,364.932000,69.934436,73.932601,43.920981,366.233500,364.452950,362.672400,97.710821,363.666500,364.042786,-10.336305,61.999769,35.711053,0.209800,oversold,0.634523,-73.722801,30.011620,365.132000,-500,0
trading_data.db,2026-04-25T04:40:00.000Z,EURJPY_otc,L16,CALL,0.686000,86,187.552000,187.560000,187.422000,187.434000,0,16.664935,18.093724,187.820574,187.652150,187.483726,17.950618,187.559667,187.611500,-2.762801,-2.649924,20.600542,0,oversold,-0.147623,-16.664935,-1.428789,187.384000,-500,0
trading_data.db,2026-04-25T10:52:00.000Z,EURJPY_otc,L16,CALL,0.686000,86,188.282000,188.326000,188.273000,188.273000,2.484472,10.291368,11.485946,188.576223,188.435000,188.293777,14.989065,188.352667,188.410714,-3.080909,-1.102596,16.091662,0,oversold,-0.073560,-10.291368,-1.194578,188.249000,-500,0
trading_data.db,2026-04-25T12:21:00.000Z,EURJPY_otc,L41,PUT,0.760000,50,188.109000,188.177000,188.079000,188.147000,12.994350,6.944444,26.321306,188.288465,188.123800,187.959135,17.506050,188.195000,188.139714,2.938546,9.986256,7.519795,99.557320,overbought,0.570446,92.612875,-19.376861,188.140000,460,1
trading_data.db,2026-04-25T15:54:00.000Z,EURJPY_otc,L41,PUT,0.760000,50,187.803000,187.864000,187.788000,187.795000,0,20.472441,50.319460,187.968771,187.667000,187.365229,32.160239,187.849500,187.732000,6.258922,22.900711,9.259527,99.999942,overbought,0.712082,79.527501,-29.847019,187.847000,-500,0
trading_data.db,2026-04-25T15:55:00.000Z,EURJPY_otc,L41,PUT,0.760000,50,187.798000,187.855000,187.782000,187.853000,0,0,23.519539,187.977917,187.682350,187.386783,31.496562,187.836500,187.752500,4.473975,24.840772,6.655790,99.999965,overbought,0.788682,99.999965,-23.519539,187.814000,460,1
trading_data.db,2026-04-25T05:21:00.000Z,EURNZD_otc,L41,PUT,0.760000,50,2.005940,2.006750,2.005720,2.006390,15.730337,5.992086,26.932185,2.008654,2.006290,2.003925,23.571800,2.006898,2.006173,3.616220,12.286825,11.284975,0.070901,oversold,0.521251,-5.921185,-20.940099,2.011020,-500,0
trading_data.db,2026-04-25T11:57:00.000Z,EURNZD_otc,L65,PUT,0.637800,323,2.001140,2.002200,2.000890,2.001710,40.388350,48.561402,21.308416,2.012932,2.005375,1.997818,75.371971,2.000242,2.003811,-17.814859,19.410102,55.961869,3.770324,oversold,0.257524,-44.791078,27.252986,1.999940,460,1
trading_data.db,2026-04-25T11:58:00.000Z,EURNZD_otc,L65,PUT,0.637800,323,2.001660,2.002550,2.001090,2.001120,83.067093,81.758958,48.516143,2.012557,2.005014,1.997471,75.241507,2.000163,2.003305,-15.682418,18.199443,57.042064,2.328984,oversold,0.241880,-79.429973,33.242815,2.001130,-500,0
trading_data.db,2026-04-25T14:38:00.000Z,EURNZD_otc,L41,PUT,0.760000,50,2.001330,2.001690,1.999960,2.000460,0,48.838845,69.513968,2.004214,1.999874,1.995534,43.406624,2.002888,2.000509,11.895785,24.633497,18.773127,99.615992,overbought,0.567505,50.777147,-20.675124,2.000060,460,1
trading_data.db,2026-04-25T14:39:00.000Z,EURNZD_otc,L41,PUT,0.760000,50,2.000500,2.000690,1.999430,2.000160,0,23.176362,49.326990,2.004207,2.000040,1.995872,41.672932,2.002327,2.000712,8.069746,21.438954,20.233978,98.572287,overbought,0.514458,75.395925,-26.150628,1.998350,460,1
trading_data.db,2026-04-25T14:40:00.000Z,EURNZD_otc,L41,PUT,0.760000,50,2.000120,2.000490,1.999570,2.000060,0,4.275742,25.430316,2.004175,2.000164,1.996152,40.116256,2.001750,2.000826,4.619521,19.540670,20.575586,94.194916,overbought,0.487101,89.919174,-21.154574,1.997540,460,1
trading_data.db,2026-04-25T06:08:00.000Z,EURRUB_otc,L41,PUT,0.760000,50,85.400380,85.400500,85.399350,85.399350,8.608059,2.253202,28.103036,85.404575,85.400275,85.395975,1.006986,85.402073,85.401327,0.087375,0.395180,0.611806,98.816874,overbought,0.392438,96.563672,-25.849834,85.400990,-500,0
trading_data.db,2026-04-25T06:21:00.000Z,EURRUB_otc,L65,PUT,0.637800,323,85.401820,85.402750,85.401210,85.401350,69.467213,78.258869,46.267817,85.403892,85.400719,85.397546,0.743093,85.399680,85.399961,-0.032954,0.445434,0.297660,6.389116,oversold,0.599432,-71.869753,31.991051,85.402080,-500,0
trading_data.db,2026-04-25T07:37:00.000Z,EURRUB_otc,L65,PUT,0.637800,323,85.399890,85.399930,85.398610,85.399840,75.000000,97.353794,70.267544,85.404238,85.399807,85.395376,1.037691,85.398213,85.398763,-0.064348,0.522710,0.514982,0.544917,oversold,0.503724,-96.808877,27.086250,85.399550,460,1
trading_data.db,2026-04-25T07:58:00.000Z,EURRUB_otc,L41,PUT,0.760000,50,85.406060,85.406220,85.404730,85.404730,14.285714,22.831050,47.529970,85.410279,85.405011,85.399742,1.233804,85.407675,85.406424,0.146526,0.584059,0.649746,99.972086,overbought,0.473380,77.141036,-24.698919,85.404650,460,1
trading_data.db,2026-04-25T11:07:00.000Z,EURRUB_otc,L65,PUT,0.637800,323,85.378890,85.379210,85.378150,85.378880,66.569767,89.223058,57.548099,85.380146,85.378501,85.376857,0.385271,85.377708,85.378214,-0.059176,0.236967,0.148303,53.536730,neutral,0.615067,-35.686327,31.674959,85.376570,460,1
trading_data.db,2026-04-25T14:13:00.000Z,EURRUB_otc,L41,PUT,0.760000,50,85.388050,85.389640,85.387940,85.389150,7.142857,7.755776,27.669963,85.391094,85.386944,85.382794,0.971945,85.389110,85.387824,0.150657,0.744326,0.227619,99.184554,overbought,0.765811,91.428778,-19.914188,85.387540,460,1
trading_data.db,2026-04-25T15:29:00.000Z,EURRUB_otc,L41,PUT,0.760000,50,85.394510,85.395200,85.393950,85.394010,6.532663,30.797415,53.384724,85.396798,85.392128,85.387458,1.093874,85.395023,85.393112,0.223811,0.767332,0.326542,100,overbought,0.701481,69.202585,-22.587309,85.395520,-500,0
trading_data.db,2026-04-25T15:47:00.000Z,EURRUB_otc,L65,PUT,0.637800,323,85.397430,85.398460,85.397260,85.397390,78.684807,68.395861,36.840093,85.399219,85.396107,85.392994,0.728996,85.395117,85.396493,-0.161153,0.514798,0.214199,15.174468,oversold,0.706173,-53.221393,31.555769,85.399480,-500,0
trading_data.db,2026-04-25T06:51:00.000Z,EURTRY_otc,L41,PUT,0.760000,50,52.864620,52.864670,52.864550,52.864590,0,41.852522,66.436797,52.865084,52.864115,52.863145,0.366658,52.864717,52.864349,0.069630,0.273277,0.093382,99.995134,overbought,0.745317,58.142611,-24.584274,52.864550,460,1
trading_data.db,2026-04-25T06:52:00.000Z,EURTRY_otc,L41,PUT,0.760000,50,52.864570,52.864610,52.864330,52.864330,0,15.484363,42.439199,52.865087,52.864179,52.863271,0.343599,52.864678,52.864415,0.049813,0.200363,0.143236,99.997073,overbought,0.583131,84.512710,-26.954836,52.864540,-500,0
trading_data.db,2026-04-25T06:53:00.000Z,EURTRY_otc,L41,PUT,0.760000,50,52.864330,52.864550,52.864260,52.864550,0,1.449275,19.595387,52.865074,52.864221,52.863368,0.322666,52.864600,52.864454,0.027699,0.223568,0.099098,99.502955,overbought,0.692877,98.053680,-18.146112,52.864620,-500,0
trading_data.db,2026-04-25T11:06:00.000Z,EURTRY_otc,L65,PUT,0.637800,323,52.868780,52.868780,52.868500,52.868560,88.524590,71.851852,46.820988,52.869161,52.868651,52.868142,0.192720,52.868457,52.868550,-0.017654,0.079053,0.113667,2.755998,oversold,0.410196,-69.095854,25.030864,52.868720,-500,0
trading_data.db,2026-04-25T13:46:00.000Z,EURTRY_otc,L41,PUT,0.760000,50,52.873550,52.873650,52.873450,52.873460,9.259259,19.685686,37.186568,52.873945,52.873343,52.872741,0.227827,52.873682,52.873463,0.041384,0.136042,0.091785,48.577023,neutral,0.597128,28.891337,-17.500882,52.873580,-500,0
trading_data.db,2026-04-25T14:02:00.000Z,EURTRY_otc,L65,PUT,0.637800,323,52.873510,52.873590,52.873360,52.873440,60.377358,77.108722,46.597969,52.873864,52.873561,52.873258,0.114480,52.873410,52.873542,-0.024992,0.034355,0.080125,0.028148,oversold,0.300098,-77.080574,30.510753,52.873390,460,1
trading_data.db,2026-04-25T15:54:00.000Z,EURTRY_otc,L65,PUT,0.637800,323,52.870050,52.870090,52.869940,52.869940,62.264151,55.336617,27.870180,52.870711,52.870152,52.869592,0.211614,52.869840,52.870039,-0.037558,0.065803,0.145811,0.591726,oversold,0.310959,-54.744892,27.466438,52.870120,-500,0
trading_data.db,2026-04-25T15:55:00.000Z,EURTRY_otc,L65,PUT,0.637800,323,52.869950,52.870010,52.869830,52.869990,84.615385,77.847440,51.900054,52.870577,52.870109,52.869642,0.177036,52.869852,52.870029,-0.033460,0.065915,0.111120,1.664477,oversold,0.372328,-76.182963,25.947386,52.870330,-500,0
trading_data.db,2026-04-25T08:45:00.000Z,EURUSD_otc,L16,CALL,0.686000,86,1.188880,1.188880,1.188450,1.188500,0,6.286901,6.617253,1.191647,1.190162,1.188676,24.962211,1.189143,1.189990,-7.114906,-1.479185,26.441396,8.710023,oversold,-0.059257,2.423122,-0.330352,1.188430,-500,0
trading_data.db,2026-04-25T08:46:00.000Z,EURUSD_otc,L16,CALL,0.686000,86,1.188500,1.188500,1.188070,1.188180,0,7.748412,7.401923,1.191762,1.190050,1.188338,28.766088,1.188898,1.189808,-7.644292,-1.330581,30.096670,5.454827,oversold,-0.046255,-2.293585,0.346489,1.187930,-500,0
trading_data.db,2026-04-25T09:11:00.000Z,EURUSD_otc,L65,PUT,0.637800,323,1.186490,1.186490,1.186300,1.186360,81.372549,77.934272,51.060500,1.187655,1.186524,1.185393,19.058537,1.185937,1.186277,-2.870123,8.147080,10.911457,2.943562,oversold,0.427477,-74.990710,26.873772,1.186450,-500,0
trading_data.db,2026-04-25T10:06:00.000Z,EURUSD_otc,L41,PUT,0.760000,50,1.185690,1.185780,1.185350,1.185430,15.942029,16.239316,48.911274,1.186299,1.185481,1.184663,13.805584,1.185995,1.185626,3.114690,6.472587,7.332997,99.985669,overbought,0.468838,83.746353,-32.671958,1.185730,-500,0
trading_data.db,2026-04-25T10:07:00.000Z,EURUSD_otc,L41,PUT,0.760000,50,1.185400,1.185690,1.185270,1.185470,11.224490,0,21.937322,1.186279,1.185507,1.184735,13.024182,1.185868,1.185639,1.937875,6.199988,6.824194,99.991369,overbought,0.476037,99.991369,-21.937322,1.185370,460,1
trading_data.db,2026-04-25T07:01:00.000Z,GBPAUD_otc,L65,PUT,0.637800,323,1.842580,1.843290,1.842020,1.843290,52.884615,46.720696,20.964500,1.846603,1.843680,1.840757,31.710681,1.841842,1.843213,-7.439133,13.740006,17.970675,0.002572,oversold,0.433293,-46.718124,25.756196,1.844390,-500,0
trading_data.db,2026-04-25T07:02:00.000Z,GBPAUD_otc,L65,PUT,0.637800,323,1.843250,1.844430,1.842850,1.843950,65.079365,80.054029,47.326754,1.846208,1.843530,1.840852,29.051978,1.841993,1.843111,-6.066346,16.804227,12.247751,0.001546,oversold,0.578419,-80.052483,32.727275,1.843460,460,1
trading_data.db,2026-04-25T10:13:00.000Z,GBPAUD_otc,L65,PUT,0.637800,323,1.829530,1.830520,1.829470,1.830520,68.975069,79.880851,51.998254,1.833873,1.830861,1.827850,32.898603,1.829160,1.830328,-6.380590,14.584059,18.314543,6.634742,oversold,0.443303,-73.246110,27.882597,1.831390,-500,0
trading_data.db,2026-04-25T10:22:00.000Z,GBPAUD_otc,L16,CALL,0.686000,86,1.827790,1.828250,1.826460,1.826620,0,5.679706,6.660090,1.832568,1.829751,1.826934,30.786548,1.828848,1.829505,-3.589313,-1.718344,32.504892,84.938400,overbought,-0.055815,79.258694,-0.980384,1.828230,460,1
trading_data.db,2026-04-25T10:26:00.000Z,GBPAUD_otc,L65,PUT,0.637800,323,1.828360,1.829000,1.828090,1.828940,61.052632,77.186312,48.702165,1.831988,1.829125,1.826262,31.303308,1.827618,1.829224,-8.779418,14.640241,16.663067,40.388674,neutral,0.467690,-36.797638,28.484147,1.828260,460,1
trading_data.db,2026-04-25T13:36:00.000Z,GBPAUD_otc,L65,PUT,0.637800,323,1.834850,1.836110,1.834640,1.835610,61.123596,52.215800,23.699422,1.838093,1.835281,1.832469,30.642127,1.833457,1.834981,-8.309413,17.113704,13.528422,21.609617,oversold,0.558502,-30.606183,28.516378,1.836090,-500,0
trading_data.db,2026-04-25T13:37:00.000Z,GBPAUD_otc,L65,PUT,0.637800,323,1.835580,1.836310,1.835030,1.836270,67.647059,85.549133,52.215800,1.838126,1.835320,1.832513,30.578604,1.833743,1.834852,-6.043046,20.468237,10.110367,16.493713,oversold,0.669365,-69.055420,33.333333,1.835680,460,1
trading_data.db,2026-04-25T15:50:00.000Z,GBPAUD_otc,L41,PUT,0.760000,50,1.856640,1.857080,1.855560,1.856150,10.723861,14.800030,35.044605,1.859036,1.856007,1.852978,32.634703,1.857523,1.856296,6.613273,17.087823,15.546880,92.066517,overbought,0.523609,77.266488,-20.244575,1.855190,460,1
trading_data.db,2026-04-25T15:56:00.000Z,GBPAUD_otc,L65,PUT,0.637800,323,1.856490,1.857430,1.855720,1.856970,56.768559,59.692160,31.792597,1.858983,1.856170,1.853356,30.318024,1.855875,1.856799,-4.973999,19.471657,10.846367,15.533826,oversold,0.642247,-44.158333,27.899563,1.857900,-500,0
trading_data.db,2026-04-25T15:57:00.000Z,GBPAUD_otc,L65,PUT,0.637800,323,1.856970,1.857010,1.855930,1.856570,58.474576,82.850483,56.300490,1.858928,1.856300,1.853672,28.311306,1.855940,1.856744,-4.327854,15.610159,12.701147,9.914333,oversold,0.551375,-72.936150,26.549993,1.858090,-500,0
trading_data.db,2026-04-25T06:03:00.000Z,GBPJPY_otc,L41,PUT,0.760000,50,217.641000,217.679000,217.435000,217.435000,16.189112,12.423857,34.258717,217.952298,217.400250,216.848202,50.786339,217.680833,217.448214,10.697676,26.991604,23.794735,90.852588,overbought,0.531474,78.428731,-21.834860,217.512000,-500,0
trading_data.db,2026-04-25T06:23:00.000Z,GBPJPY_otc,L65,PUT,0.637800,323,217.284000,217.419000,217.244000,217.419000,76.098418,79.294343,53.800116,217.756465,217.374150,216.991835,35.175726,217.180667,217.294500,-5.238666,19.651126,15.524600,3.757132,oversold,0.558656,-75.537211,25.494227,216.994000,460,1
trading_data.db,2026-04-25T06:31:00.000Z,GBPJPY_otc,L65,PUT,0.637800,323,217.225000,217.314000,217.161000,217.193000,66.396104,67.374214,42.658933,217.566323,217.148950,216.731577,38.441168,216.958500,217.061143,-4.728753,21.249145,17.192022,2.581987,oversold,0.552771,-64.792227,24.715281,217.381000,-500,0
trading_data.db,2026-04-25T08:28:00.000Z,GBPJPY_otc,L16,CALL,0.686000,86,217.264000,217.299000,217.142000,217.205000,2.521008,16.121166,12.881119,217.916925,217.577250,217.237575,31.223399,217.388667,217.511786,-5.660339,-1.497166,32.720565,0,oversold,-0.047950,-16.121166,3.240047,217.078000,-500,0
trading_data.db,2026-04-25T08:29:00.000Z,GBPJPY_otc,L16,CALL,0.686000,86,217.205000,217.205000,216.979000,217.036000,2.547771,16.183045,15.809089,217.934401,217.538400,217.142399,36.407430,217.285167,217.478929,-8.909456,-4.891058,41.298488,0,oversold,-0.134342,-16.183045,0.373956,217.064000,460,1
trading_data.db,2026-04-25T10:01:00.000Z,GBPJPY_otc,L41,PUT,0.760000,50,215.954000,216.021000,215.865000,215.960000,9.907121,23.913043,45.350242,216.364166,215.946800,215.529434,38.654550,216.092167,216.062643,1.366447,19.938536,18.716013,99.595048,overbought,0.515813,75.682004,-21.437198,215.891000,460,1
trading_data.db,2026-04-25T11:08:00.000Z,GBPJPY_otc,L65,PUT,0.637800,323,215.078000,215.198000,215.067000,215.085000,84.352518,66.666667,37.170906,215.340722,214.943000,214.545278,37.007208,214.806167,214.862929,-2.641773,25.110007,11.897201,18.290229,oversold,0.678517,-48.376438,29.495761,215.091000,-500,0
trading_data.db,2026-04-25T15:14:00.000Z,GBPJPY_otc,L65,PUT,0.637800,323,213.082000,213.152000,212.979000,213.137000,52.235294,77.137334,47.060706,213.465764,213.097750,212.729736,34.539460,212.901667,213.025571,-5.816427,19.111608,15.427852,57.880990,neutral,0.553327,-19.256345,30.076628,212.974000,460,1
trading_data.db,2026-04-25T15:58:00.000Z,GBPJPY_otc,L65,PUT,0.637800,323,212.452000,212.525000,212.370000,212.492000,75.483871,81.135752,53.991826,212.611218,212.404450,212.197682,19.469268,212.334333,212.406857,-3.414382,13.856488,5.612781,22.757541,oversold,0.711711,-58.378211,27.143927,212.550000,-500,0
trading_data.db,2026-04-25T07:09:00.000Z,GBPUSD_otc,L16,CALL,0.686000,86,1.352950,1.353240,1.352780,1.352920,0.806452,10.781592,12.146418,1.357941,1.355523,1.353106,35.666022,1.354097,1.354974,-6.477016,-1.373591,37.039613,0.240153,oversold,-0.038513,-10.541439,-1.364826,1.353350,460,1
trading_data.db,2026-04-25T08:14:00.000Z,GBPUSD_otc,L16,CALL,0.686000,86,1.353950,1.354100,1.353410,1.353530,0,19.167577,19.629143,1.356001,1.354916,1.353830,16.019255,1.354438,1.354718,-2.063336,-2.216102,18.235357,0.617816,oversold,-0.138340,-18.549760,-0.461567,1.353280,-500,0
trading_data.db,2026-04-25T08:40:00.000Z,GBPUSD_otc,L16,CALL,0.686000,86,1.349620,1.349700,1.349350,1.349470,0,4.982763,6.395891,1.352623,1.351201,1.349778,21.050734,1.350353,1.351014,-4.892268,-2.281763,23.332497,0,oversold,-0.108394,-4.982763,-1.413128,1.350490,460,1
trading_data.db,2026-04-25T08:43:00.000Z,GBPUSD_otc,L65,PUT,0.637800,323,1.350490,1.350620,1.350180,1.350240,53.403141,66.468320,41.340744,1.352426,1.350962,1.349497,21.685356,1.349985,1.350687,-5.198412,5.502037,16.183319,0.343249,oversold,0.253721,-66.125071,25.127576,1.349710,460,1
trading_data.db,2026-04-25T09:03:00.000Z,GBPUSD_otc,L65,PUT,0.637800,323,1.349490,1.349950,1.349410,1.349720,64.925373,68.880923,42.137412,1.350595,1.349568,1.348541,15.213443,1.349098,1.349317,-1.621632,8.733008,6.480435,91.352355,overbought,0.574032,22.471432,26.743511,1.350520,-500,0
trading_data.db,2026-04-25T10:17:00.000Z,GBPUSD_otc,L41,PUT,0.760000,50,1.349770,1.349880,1.348900,1.348900,10.526316,22.672673,54.119636,1.351451,1.349213,1.346975,33.171451,1.350385,1.349662,5.355838,14.265855,18.905596,98.156818,overbought,0.430064,75.484145,-31.446963,1.349080,-500,0
trading_data.db,2026-04-25T10:18:00.000Z,GBPUSD_otc,L41,PUT,0.760000,50,1.348910,1.349280,1.348710,1.348730,5.179283,2.526601,26.899222,1.351418,1.349258,1.347098,32.010817,1.350032,1.349711,2.372641,12.092147,19.918670,94.353086,overbought,0.377752,91.826485,-24.372621,1.349030,-500,0
trading_data.db,2026-04-25T10:28:00.000Z,GBPUSD_otc,L65,PUT,0.637800,323,1.348500,1.349010,1.348370,1.348980,74.166667,71.505376,38.172043,1.351470,1.349197,1.346923,33.703525,1.348013,1.348646,-4.689007,15.247104,18.456421,2.757232,oversold,0.452389,-68.748145,33.333333,1.349490,-500,0
trading_data.db,2026-04-25T10:29:00.000Z,GBPUSD_otc,L65,PUT,0.637800,323,1.348980,1.349230,1.348570,1.349120,85.795455,97.736626,69.138015,1.351460,1.349187,1.346913,33.696341,1.348213,1.348532,-2.364123,16.355281,17.341060,3.502133,oversold,0.485373,-94.234493,28.598611,1.349720,-500,0
trading_data.db,2026-04-25T13:12:00.000Z,GBPUSD_otc,L65,PUT,0.637800,323,1.351790,1.352000,1.351490,1.351670,64.356436,74.586349,49.813861,1.353261,1.351618,1.349975,24.314012,1.351037,1.351186,-1.108373,12.541730,11.772282,4.603588,oversold,0.515823,-69.982761,24.772488,1.352260,-500,0
trading_data.db,2026-04-25T13:19:00.000Z,GBPUSD_otc,L41,PUT,0.760000,50,1.351260,1.351420,1.350860,1.351170,10.218978,12.229326,30.062252,1.352492,1.351341,1.350191,17.030873,1.351777,1.351383,2.914123,7.246327,9.784546,85.153870,overbought,0.425482,72.924544,-17.832927,1.351330,-500,0
trading_data.db,2026-04-25T13:29:00.000Z,GBPUSD_otc,L65,PUT,0.637800,323,1.350110,1.350290,1.349750,1.350080,42.192691,48.927875,21.807773,1.352946,1.350951,1.348955,29.544977,1.349653,1.350615,-7.120213,8.328877,21.216100,4.677761,oversold,0.281905,-44.250114,27.120103,1.349970,460,1
trading_data.db,2026-04-25T13:30:00.000Z,GBPUSD_otc,L65,PUT,0.637800,323,1.350080,1.350340,1.349770,1.349980,70.949721,81.454757,48.809208,1.352952,1.350926,1.348900,29.988029,1.349570,1.350475,-6.701346,7.991410,21.996619,2.902766,oversold,0.266487,-78.551991,32.645549,1.349540,460,1
trading_data.db,2026-04-25T14:14:00.000Z,GBPUSD_otc,L65,PUT,0.637800,323,1.348350,1.349100,1.348230,1.349100,68.707483,63.265306,37.229288,1.350709,1.349184,1.347660,22.591439,1.348433,1.348844,-3.041406,10.669415,11.922024,18.597432,oversold,0.472277,-44.667874,26.036018,1.348870,460,1
trading_data.db,2026-04-25T06:03:00.000Z,JODCNY_otc,L41,PUT,0.760000,50,9.753118,9.753178,9.753060,9.753085,1.732673,3.713660,28.955406,9.753575,9.753102,9.752628,0.971165,9.753345,9.753205,0.143274,0.468357,0.502808,95.159743,overbought,0.482263,91.446082,-25.241745,9.753033,460,1
trading_data.db,2026-04-25T08:04:00.000Z,JODCNY_otc,L65,PUT,0.637800,323,9.751258,9.751321,9.751172,9.751238,56.978654,79.210966,54.242672,9.751501,9.751240,9.750979,0.534783,9.751128,9.751186,-0.058699,0.265187,0.269596,96.027429,overbought,0.495877,16.816463,24.968294,9.751262,-500,0
trading_data.db,2026-04-25T08:18:00.000Z,JODCNY_otc,L41,PUT,0.760000,50,9.751478,9.751478,9.751351,9.751357,12.977099,21.673482,44.199656,9.751738,9.751339,9.750941,0.817445,9.751570,9.751430,0.143959,0.426822,0.390622,99.993956,overbought,0.522142,78.320474,-22.526175,9.751209,460,1
trading_data.db,2026-04-25T08:19:00.000Z,JODCNY_otc,L41,PUT,0.760000,50,9.751353,9.751378,9.751291,9.751307,6.117021,2.860697,21.608341,9.751739,9.751349,9.750960,0.798419,9.751517,9.751428,0.091342,0.355780,0.442639,99.996349,overbought,0.445605,97.135652,-18.747645,9.751157,460,1
trading_data.db,2026-04-25T09:12:00.000Z,JODCNY_otc,L65,PUT,0.637800,323,9.750523,9.750762,9.750515,9.750737,88.421053,56.063778,30.246809,9.750988,9.750660,9.750332,0.673490,9.750504,9.750620,-0.118894,0.415611,0.257878,11.095378,oversold,0.617101,-44.968400,25.816968,9.750640,460,1
trading_data.db,2026-04-25T09:13:00.000Z,JODCNY_otc,L65,PUT,0.637800,323,9.750732,9.750851,9.750732,9.750744,87.945205,79.115842,54.048765,9.750928,9.750645,9.750363,0.578835,9.750554,9.750620,-0.066980,0.390590,0.188245,21.587541,oversold,0.674787,-57.528300,25.067077,9.750714,460,1
trading_data.db,2026-04-25T09:23:00.000Z,JODCNY_otc,L41,PUT,0.760000,50,9.750717,9.750776,9.750614,9.750746,0,16.536756,37.771943,9.751071,9.750704,9.750336,0.753311,9.750860,9.750760,0.102581,0.420088,0.333223,98.890346,overbought,0.557656,82.353590,-21.235187,9.750569,460,1
trading_data.db,2026-04-25T11:45:00.000Z,JODCNY_otc,L65,PUT,0.637800,323,9.748377,9.748405,9.748314,9.748343,76.130653,59.399706,34.446193,9.749049,9.748486,9.747923,1.154599,9.748177,9.748329,-0.155802,0.430456,0.724143,2.461977,oversold,0.372819,-56.937729,24.953513,9.748397,-500,0
trading_data.db,2026-04-25T13:44:00.000Z,JODCNY_otc,L41,PUT,0.760000,50,9.747982,9.748019,9.747877,9.747904,14.432990,32.632752,52.405404,9.748232,9.747737,9.747242,1.015891,9.748060,9.747815,0.251338,0.679472,0.336418,99.968115,overbought,0.668844,67.335363,-19.772652,9.747868,460,1
trading_data.db,2026-04-25T13:50:00.000Z,JODCNY_otc,L65,PUT,0.637800,323,9.748027,9.748030,9.747847,9.747853,83.606557,76.543210,43.820377,9.748295,9.747849,9.747403,0.914825,9.747928,9.747984,-0.057179,0.461311,0.453514,99.998465,overbought,0.504261,23.455256,32.722833,9.747855,-500,0
trading_data.db,2026-04-25T09:28:00.000Z,LBPUSD_otc,L65,PUT,0.637800,323,0.000009,0.000009,0.000009,0.000009,54.368932,63.959142,31.807842,0.000009,0.000009,0.000009,398.417550,0.000009,0.000009,-103.374025,122.496912,275.920639,3.038825,oversold,0.307459,-60.920317,32.151300,0.000009,-500,0
trading_data.db,2026-04-25T09:29:00.000Z,LBPUSD_otc,L65,PUT,0.637800,323,0.000009,0.000009,0.000009,0.000009,70.000000,91.734137,62.106362,0.000009,0.000009,0.000009,395.689167,0.000009,0.000009,-90.453728,132.687862,263.001305,1.884839,oversold,0.335334,-89.849298,29.627774,0.000009,460,1
trading_data.db,2026-04-25T11:52:00.000Z,LBPUSD_otc,L16,CALL,0.686000,86,0.000009,0.000009,0.000009,0.000009,0.709220,5.031447,5.509971,0.000010,0.000009,0.000009,270.006659,0.000009,0.000009,-66.644907,-27.227611,297.234270,0.000760,oversold,-0.100841,-5.030687,-0.478524,0.000009,-500,0
